,city,idx,url
769,Shandong,10237,http://aqicn.org/city/shandong/jimoshi/jimo2hao/
770,Shandong,10238,http://aqicn.org/city/shandong/pingdushi/pingdu1hao/
771,Shandong,10239,http://aqicn.org/city/shandong/pingdushi/pingdu2hao/
772,Shandong,10240,http://aqicn.org/city/shandong/laixishi/laixi1hao/
773,Shandong,10241,http://aqicn.org/city/shandong/laixishi/laixi2hao/
774,Shandong,10242,http://aqicn.org/city/shandong/lixiaqu/gaoxinxuexiao/
775,Shandong,10243,http://aqicn.org/city/shandong/changqingqu/changqingdaxuecheng/
776,Shandong,10244,http://aqicn.org/city/shandong/zhangqiushi/zhangqiuchengqu/
777,Shandong,10245,http://aqicn.org/city/shandong/zhangqiushi/zhangqiukaifaqu/
778,Shandong,10246,http://aqicn.org/city/shandong/gaoxinqu/shangzhixueyuan/
779,Shandong,10247,http://aqicn.org/city/shandong/pingyinxian/pingyinchengqu/
780,Shandong,10248,http://aqicn.org/city/shandong/pingyinxian/pingyinkaifaqu/
781,Shandong,10249,http://aqicn.org/city/shandong/jiyangxian/jiyangchengqu/
782,Shandong,10250,http://aqicn.org/city/shandong/jiyangxian/jiyangkaifaqu/
783,Shandong,10251,http://aqicn.org/city/shandong/shanghexian/shanghechengqu/
784,Shandong,10252,http://aqicn.org/city/shandong/shanghexian/shanghekaifaqu/
785,Shandong,10253,http://aqicn.org/city/shandong/huantaixian/huantaihuagou/
786,Shandong,10254,http://aqicn.org/city/shandong/huantaixian/huantaijinqiu/
787,Shandong,10255,http://aqicn.org/city/shandong/gaoqingxian/gaoqingluhu/
788,Shandong,10256,http://aqicn.org/city/shandong/gaoqingxian/gaoqingtianzhen/
789,Shandong,10257,http://aqicn.org/city/shandong/yiyuanxian/yiyuanlishan/
790,Shandong,10258,http://aqicn.org/city/shandong/yiyuanxian/yiyuannanma/
791,Shandong,10259,http://aqicn.org/city/shandong/tengzhoushi/tengzhoubeixinzhongxue/
792,Shandong,10260,http://aqicn.org/city/shandong/tengzhoushi/tengzhoushiguihuaju/
793,Shandong,10261,http://aqicn.org/city/shandong/tengzhoushi/tengzhouxinerzhong/
794,Shandong,10262,http://aqicn.org/city/shandong/kenliqu/kenliquhuanbaoju/
795,Shandong,10263,http://aqicn.org/city/shandong/kenliqu/kenliquminfenghu/
796,Shandong,10264,http://aqicn.org/city/shandong/lijinxian/lijinshengtaiyuan/
797,Shandong,10265,http://aqicn.org/city/shandong/lijinxian/lijinxianfenghuangguangchang/
798,Shandong,10266,http://aqicn.org/city/shandong/guangraoxian/guangraosunwuhu/
799,Shandong,10267,http://aqicn.org/city/shandong/zhifuqu/jingouzhai/
800,Shandong,10268,http://aqicn.org/city/shandong/changdaoxian/changdaodatoushan/
801,Shandong,10269,http://aqicn.org/city/shandong/longkoushi/longkoukuangwuju/
802,Shandong,10270,http://aqicn.org/city/shandong/longkoushi/longkounanshanqu/
803,Shandong,10271,http://aqicn.org/city/shandong/longkoushi/longkoushizhengfu/
804,Shandong,10272,http://aqicn.org/city/shandong/laiyangshi/laiyangkaifaqu/
805,Shandong,10273,http://aqicn.org/city/shandong/laiyangshi/laiyangnongxueyuan/
806,Shandong,10274,http://aqicn.org/city/shandong/laizhoushi/laizhouhuanbaoju/
807,Shandong,10275,http://aqicn.org/city/shandong/laizhoushi/laizhoushizhengfu/
808,Shandong,10276,http://aqicn.org/city/shandong/penglaishi/penglaihuanbaoju/
809,Shandong,10277,http://aqicn.org/city/shandong/penglaishi/penglaishaheqiao/
810,Shandong,10278,http://aqicn.org/city/shandong/zhaoyuanshi/zhaoyuanhuanbaoju/
811,Shandong,10279,http://aqicn.org/city/shandong/zhaoyuanshi/zhaoyuanxinyizhong/
812,Shandong,10280,http://aqicn.org/city/shandong/qixiashi/qixiacaizhengju/
813,Shandong,10281,http://aqicn.org/city/shandong/qixiashi/qixiahuanbaoju/
814,Shandong,10282,http://aqicn.org/city/shandong/haiyangshi/haiyanghuanbaoju/
815,Shandong,10283,http://aqicn.org/city/shandong/haiyangshi/haiyangkaifaqu/
816,Shandong,10284,http://aqicn.org/city/shandong/weichengqu/weichengquzhengfu/
817,Shandong,10285,http://aqicn.org/city/shandong/linchunxian/linchunzilaishuichang/
818,Shandong,10286,http://aqicn.org/city/shandong/changlexian/changletiyuju/
819,Shandong,10287,http://aqicn.org/city/shandong/changlexian/changlewutu/
820,Shandong,10288,http://aqicn.org/city/shandong/gaoxinkaifaqu/weifangxueyuan/
821,Shandong,10289,http://aqicn.org/city/shandong/qingzhoushi/qingzhoujiancezhan/
822,Shandong,10290,http://aqicn.org/city/shandong/qingzhoushi/qingzhoushuangbeitiyuchang/
823,Shandong,10291,http://aqicn.org/city/shandong/zhuchengshi/zhuchenganjianju/
824,Shandong,10292,http://aqicn.org/city/shandong/zhuchengshi/zhuchengjigongxuexiao/
825,Shandong,10293,http://aqicn.org/city/shandong/shouguangshi/shouguangjiancezhan/
826,Shandong,10294,http://aqicn.org/city/shandong/shouguangshi/shouguangshangwuxiaoqu/
827,Shandong,10295,http://aqicn.org/city/shandong/anqiushi/anqiuqingyunhuxiaoqu/
828,Shandong,10296,http://aqicn.org/city/shandong/anqiushi/anqiuqingyunshan/
829,Shandong,10297,http://aqicn.org/city/shandong/gaomishi/gaomidaxuecheng/
830,Shandong,10298,http://aqicn.org/city/shandong/gaomishi/gaomitiyuju/
831,Shandong,10299,http://aqicn.org/city/shandong/changyishi/changyigongluju/
832,Shandong,10300,http://aqicn.org/city/shandong/changyishi/changyiyizhong/
833,Shandong,10301,http://aqicn.org/city/shandong/yanzhouqu/yanzhoujiaotiju/
834,Shandong,10302,http://aqicn.org/city/shandong/yanzhouqu/yanzhoujiuyiyiyuan/
835,Shandong,10303,http://aqicn.org/city/shandong/yanzhouqu/yanzhoushifannanxiao/
836,Shandong,10304,http://aqicn.org/city/shandong/weishanxian/weishanlaonongyeju/
837,Shandong,10305,http://aqicn.org/city/shandong/weishanxian/weishanrongshangjituan/
838,Shandong,10306,http://aqicn.org/city/shandong/yutaixian/yutaikaifaqu/
839,Shandong,10307,http://aqicn.org/city/shandong/yutaixian/yutailaozhengfu/
840,Shandong,10308,http://aqicn.org/city/shandong/jinxiangxian/jiaoyuxueyuan/
841,Shandong,10309,http://aqicn.org/city/shandong/jinxiangxian/jinxiangwushuichang/
842,Shandong,10310,http://aqicn.org/city/shandong/jiaxiangxian/jiaxiangjiansheju/
843,Shandong,10311,http://aqicn.org/city/shandong/jiaxiangxian/jiaxiangqixiangju/
844,Shandong,10312,http://aqicn.org/city/shandong/wenshangxian/wenshangwushuichang/
845,Shandong,10313,http://aqicn.org/city/shandong/wenshangxian/wenshangzhengwuxinqu/
846,Shandong,10314,http://aqicn.org/city/shandong/sishuixian/sishuikaifaqu/
847,Shandong,10315,http://aqicn.org/city/shandong/sishuixian/sishuilaochengqu/
848,Shandong,10316,http://aqicn.org/city/shandong/liangshanxian/liangshandianshitai/
849,Shandong,10317,http://aqicn.org/city/shandong/liangshanxian/liangshanqixiangju/
850,Shandong,10318,http://aqicn.org/city/shandong/qufushi/qufubeiguan/
851,Shandong,10319,http://aqicn.org/city/shandong/qufushi/qufunanguan/
852,Shandong,10320,http://aqicn.org/city/shandong/zouchengshi/zouchengkaifaqu/
853,Shandong,10321,http://aqicn.org/city/shandong/zouchengshi/zouchenglaochengqu/
854,Shandong,10322,http://aqicn.org/city/shandong/zouchengshi/zouchengxinchengqu/
855,Shandong,10323,http://aqicn.org/city/shandong/ningyangxian/ningyangshiyanzhongxue/
856,Shandong,10324,http://aqicn.org/city/shandong/ningyangxian/ningyangzhijiaozhongxin/
857,Shandong,10325,http://aqicn.org/city/shandong/dongpingxian/dongpingdongpingjiancezhan/
858,Shandong,10326,http://aqicn.org/city/shandong/dongpingxian/dongpingyuanquguanwei/
859,Shandong,10327,http://aqicn.org/city/shandong/xintaishi/xintaiqixiangzhan/
860,Shandong,10328,http://aqicn.org/city/shandong/xintaishi/xinwenzizhan/
861,Shandong,10329,http://aqicn.org/city/shandong/feichengshi/feichenghuanbaoju/
862,Shandong,10330,http://aqicn.org/city/shandong/feichengshi/feichengsifaju/
863,Shandong,10331,http://aqicn.org/city/shandong/wendengshi/wendengyuanlinju/
864,Shandong,10332,http://aqicn.org/city/shandong/wendengshi/wendengkaifaquzizhan/
865,Shandong,10333,http://aqicn.org/city/shandong/rongchengshi/rongchenghaligong/
866,Shandong,10334,http://aqicn.org/city/shandong/rongchengshi/rongchengyatoujiedao/
867,Shandong,10335,http://aqicn.org/city/shandong/rushanshi/rushanlaoniandaxue/
868,Shandong,10336,http://aqicn.org/city/shandong/rushanshi/rushanshizhengfuzizhan/
869,Shandong,10337,http://aqicn.org/city/shandong/wulianxian/wulianlianhaixue/
870,Shandong,10338,http://aqicn.org/city/shandong/wulianxian/wulianshiyanxue/
871,Shandong,10339,http://aqicn.org/city/shandong/juxian/juxianjinboyuan/
872,Shandong,10340,http://aqicn.org/city/shandong/juxian/juxianyuejiacun/
873,Shandong,10341,http://aqicn.org/city/shandong/yinanxian/yinanjiancezhan/
874,Shandong,10342,http://aqicn.org/city/shandong/yinanxian/yinankaifaqu/
875,Shandong,10343,http://aqicn.org/city/shandong/tanchengxian/tanchengjiancezhan/
876,Shandong,10344,http://aqicn.org/city/shandong/tanchengxian/tanchengkaifaqu/
877,Shandong,10345,http://aqicn.org/city/shandong/yishuixian/yishuijiancezhan/
878,Shandong,10346,http://aqicn.org/city/shandong/yishuixian/yishuikaifaqu/
879,Shandong,10347,http://aqicn.org/city/shandong/lanlingxian/lanlingjiancezhan/
880,Shandong,10348,http://aqicn.org/city/shandong/feixian/feixianjiancezhan/
881,Shandong,10349,http://aqicn.org/city/shandong/feixian/feixiankaifaqu/
882,Shandong,10350,http://aqicn.org/city/shandong/pingyixian/pingyijiancezhan/
883,Shandong,10351,http://aqicn.org/city/shandong/pingyixian/pingyikaifaqu/
884,Shandong,10352,http://aqicn.org/city/shandong/junanxian/junanjiancezhan/
885,Shandong,10353,http://aqicn.org/city/shandong/junanxian/junankaifaqu/
886,Shandong,10354,http://aqicn.org/city/shandong/mengyinxian/mengyinjiancezhan/
887,Shandong,10355,http://aqicn.org/city/shandong/mengyinxian/mengyinkaifaqu/
888,Shandong,10356,http://aqicn.org/city/shandong/linshuxian/linshujiancezhan/
889,Shandong,10357,http://aqicn.org/city/shandong/linshuxian/linshukaifaqu/
890,Shandong,10358,http://aqicn.org/city/shandong/dechengqu/jiuququanchunjingshuichang/
891,Shandong,10359,http://aqicn.org/city/shandong/lingchengqu/lingchengyishuzhongxin/
892,Shandong,10360,http://aqicn.org/city/shandong/lingchengqu/lingchenglingxianyizhong/
893,Shandong,10361,http://aqicn.org/city/shandong/ningjinxian/ningjinhuininghu/
894,Shandong,10362,http://aqicn.org/city/shandong/ningjinxian/ningjinkangninghugongyuan/
895,Shandong,10363,http://aqicn.org/city/shandong/qingyunxian/qingfengyingyinkejizhongxin/
896,Shandong,10364,http://aqicn.org/city/shandong/qingyunxian/yuntianzhiyejishuxueyuan/
897,Shandong,10365,http://aqicn.org/city/shandong/linyixian/linpanxianhejidi/
898,Shandong,10366,http://aqicn.org/city/shandong/linyixian/linyigongshuigongsidiyishuichang/
899,Shandong,10367,http://aqicn.org/city/shandong/qihexian/qihexiandiyizhongxue/
900,Shandong,10368,http://aqicn.org/city/shandong/qihexian/qihexianlieshijinianguan/
901,Shandong,10369,http://aqicn.org/city/shandong/pingyuanxian/lingchengpipawangongyuan/
902,Shandong,10370,http://aqicn.org/city/shandong/pingyuanxian/pingyuantaoyuanbinguan/
903,Shandong,10371,http://aqicn.org/city/shandong/xiajinxian/xiajinbinguan/
904,Shandong,10372,http://aqicn.org/city/shandong/xiajinxian/xiajinxianshiminzhongxin/
905,Shandong,10373,http://aqicn.org/city/shandong/wuchengxian/linpanqiluxueyuan/
906,Shandong,10374,http://aqicn.org/city/shandong/wuchengxian/wuchengxiandisizhongxue/
907,Shandong,10375,http://aqicn.org/city/shandong/lelingshi/lelingdierzhongxue/
908,Shandong,10376,http://aqicn.org/city/shandong/lelingshi/lelingshizhengfu/
909,Shandong,10377,http://aqicn.org/city/shandong/yuchengshi/yuchengdangxiao/
910,Shandong,10378,http://aqicn.org/city/shandong/yuchengshi/yuchengfutianyaoye/
911,Shandong,10379,http://aqicn.org/city/shandong/yuchengshi/yuchengshiqixiangju/
912,Shandong,10380,http://aqicn.org/city/shandong/dongchangfuqu/liaodadongxiao/
913,Shandong,10381,http://aqicn.org/city/shandong/yangguxian/yanggunanhugongyuan/
914,Shandong,10382,http://aqicn.org/city/shandong/yangguxian/yangguqiaorunzhongxue/
915,Shandong,10383,http://aqicn.org/city/shandong/yangguxian/yangguxianzhiwuyuan/
916,Shandong,10384,http://aqicn.org/city/shandong/xinxian/xinxianshiyangaozhong/
917,Shandong,10385,http://aqicn.org/city/shandong/xinxian/xinxianshunhegongyuan/
918,Shandong,10386,http://aqicn.org/city/shandong/xinxian/xinxianwushuichulichang/
919,Shandong,10387,http://aqicn.org/city/shandong/chipingxian/chipinghuanbaoju/
920,Shandong,10388,http://aqicn.org/city/shandong/chipingxian/chipingwenhuaguan/
921,Shandong,10389,http://aqicn.org/city/shandong/chipingxian/chipingxianzhengfu/
922,Shandong,10390,http://aqicn.org/city/shandong/dongaxian/dongacaozhigongyuan/
923,Shandong,10391,http://aqicn.org/city/shandong/dongaxian/dongajiuchang/
924,Shandong,10392,http://aqicn.org/city/shandong/dongaxian/dongawushuichulichang/
925,Shandong,10393,http://aqicn.org/city/shandong/guanxian/guanxianguangzexiaoqubei/
926,Shandong,10394,http://aqicn.org/city/shandong/guanxian/guanxianqingyishengtaiyuan/
927,Shandong,10395,http://aqicn.org/city/shandong/guanxian/guanxianwushuichulichang/
928,Shandong,10396,http://aqicn.org/city/shandong/gaotangxian/gaotangpulihuayuan/
929,Shandong,10397,http://aqicn.org/city/shandong/gaotangxian/gaotangrenminyiyuandongyuan/
930,Shandong,10398,http://aqicn.org/city/shandong/linqingshi/linqingshiqixiangju/
931,Shandong,10399,http://aqicn.org/city/shandong/linqingshi/linqingshizilaishuichang/
932,Shandong,10400,http://aqicn.org/city/shandong/linqingshi/linqingxinhuazhongxue/
933,Shandong,10401,http://aqicn.org/city/shandong/zhanhuaqu/zhanhuatiyuzhongxin/
934,Shandong,10402,http://aqicn.org/city/shandong/zhanhuaqu/zhanhuahuanbaoju/
935,Shandong,10403,http://aqicn.org/city/shandong/zhanhuaqu/zhanhuaxinzhan/
936,Shandong,10404,http://aqicn.org/city/shandong/huiminxian/huiminwushengyuan/
937,Shandong,10405,http://aqicn.org/city/shandong/huiminxian/huiminzilaishuigongsi/
938,Shandong,10406,http://aqicn.org/city/shandong/yangxinxian/yangxinhuanbaoju/
939,Shandong,10407,http://aqicn.org/city/shandong/yangxinxian/yangxinzhiyezhongzhuan/
940,Shandong,10408,http://aqicn.org/city/shandong/wudixian/wudisanshi/
941,Shandong,10409,http://aqicn.org/city/shandong/wudixian/wudixixianxuexiao/
942,Shandong,10410,http://aqicn.org/city/shandong/boxingxian/boxinghuanbaoju/
943,Shandong,10411,http://aqicn.org/city/shandong/boxingxian/boxingsanxiao/
944,Shandong,10412,http://aqicn.org/city/shandong/zoupingxian/zoupinghuangshanshiyanchuzhongbu/
945,Shandong,10413,http://aqicn.org/city/shandong/zoupingxian/zoupingdaixijiedaoban/
946,Shandong,10414,http://aqicn.org/city/shandong/dingtaoqu/dingtaohuanbaoju/
947,Shandong,10415,http://aqicn.org/city/shandong/dingtaoqu/dingtaominzhengju/
948,Shandong,10416,http://aqicn.org/city/shandong/caoxian/caoxianwenhuazhongxin/
949,Shandong,10417,http://aqicn.org/city/shandong/caoxian/caoxianyizhong/
950,Shandong,10418,http://aqicn.org/city/shandong/danxian/danxiancaizhengju/
951,Shandong,10419,http://aqicn.org/city/shandong/danxian/danxianwenhuazhongxin/
952,Shandong,10420,http://aqicn.org/city/shandong/chengwuxian/chengwudachiyuanqu/
953,Shandong,10421,http://aqicn.org/city/shandong/chengwuxian/chengwuwentingshequ/
954,Shandong,10422,http://aqicn.org/city/shandong/juyexian/juyehuanbaoju/
955,Shandong,10423,http://aqicn.org/city/shandong/juyexian/juyeqingshaoniangong/
956,Shandong,10424,http://aqicn.org/city/shandong/yunchengxian/yunchenghuanbaoju/
957,Shandong,10425,http://aqicn.org/city/shandong/yunchengxian/yunchengzhongyiguangchang/
958,Shandong,10426,http://aqicn.org/city/shandong/juanchengxian/juanchengguquanbanshichu/
959,Shandong,10427,http://aqicn.org/city/shandong/juanchengxian/juanchengshandonghuateng/
960,Shandong,10428,http://aqicn.org/city/shandong/dongmingxian/dongminghuanghehewuju/
961,Shandong,10429,http://aqicn.org/city/shandong/dongmingxian/dongmingkangninglaonianfulizhongxin/
962,Sewage treatment,7129,http://aqicn.org/city/china/bozhou/wushuichulichang/
963,s,7130,http://aqicn.org/city/china/bozhou/sanguolanshenggong/
964,Shiji Park,641,http://aqicn.org/city/hebei/shijiazhuangshi/shijigongyuan/
965,Xinan College,642,http://aqicn.org/city/hebei/shijiazhuangshi/xinangaojiao/
966,Chemical College,643,http://aqicn.org/city/hebei/shijiazhuangshi/huagongxuexiao/
967,Worker hospital,644,http://aqicn.org/city/hebei/shijiazhuangshi/zhigongyiyuan/
968,People,645,http://aqicn.org/city/hebei/shijiazhuangshi/renminhuitang/
969,Northwest Water,646,http://aqicn.org/city/hebei/shijiazhuangshi/xibeishuiyuan/
970,High,647,http://aqicn.org/city/hebei/shijiazhuangshi/gaoxinqu/
971,Fenglong Montain,648,http://aqicn.org/city/hebei/shijiazhuangshi/fenglongshan/
972,Luquan Yizhong,4618,http://aqicn.org/city/hebei/shijiazhuangshi/luquanyizhong/
973,Zhengding Unicom,4619,http://aqicn.org/city/hebei/shijiazhuangshi/zhengdingliantonggongsi/
974,Luancheng Communications,4620,http://aqicn.org/city/hebei/shijiazhuangshi/luanchengtongxungongsi/
975,Gaocheng Experimental,4621,http://aqicn.org/city/hebei/shijiazhuangshi/gaochengshiyanxuexiao/
976,J,4622,http://aqicn.org/city/hebei/shijiazhuangshi/jinzhoubonade/
977,Xinle City,4623,http://aqicn.org/city/hebei/shijiazhuangshi/xinleshiweidonglou/
978,Wuji Environmental,4624,http://aqicn.org/city/hebei/shijiazhuangshi/wujihuanbaoju/
979,Shenze Power,4625,http://aqicn.org/city/hebei/shijiazhuangshi/shenzegongdianju/
980,Zhao County,4626,http://aqicn.org/city/hebei/shijiazhuangshi/zhaoxianhuanbaoju/
981,Gaochun County,4627,http://aqicn.org/city/hebei/shijiazhuangshi/gaoyixianzhengfu/
982,Yu,4628,http://aqicn.org/city/hebei/shijiazhuangshi/yuanshizhujianju/
983,Zanhuang County,4629,http://aqicn.org/city/hebei/shijiazhuangshi/zanhuangxianzhengfu/
984,Jingxing Bureau,4630,http://aqicn.org/city/hebei/shijiazhuangshi/jingxingxianqixiangju/
985,Jingjing Mining,4631,http://aqicn.org/city/hebei/shijiazhuangshi/jingxingkuangququweidalou/
986,Pingshan Ye,4632,http://aqicn.org/city/hebei/shijiazhuangshi/pingshanyehe/
987,Lingshou Water,4633,http://aqicn.org/city/hebei/shijiazhuangshi/lingshougongshui/
988,X,4634,http://aqicn.org/city/hebei/shijiazhuangshi/xingtangxianweibangonglou/
989,22 Central,9645,http://aqicn.org/city/hebei/shijiazhuangshi/22zhongnanxiaoqu/
990,,9646,http://aqicn.org/city/hebei/shijiazhuangshi/jingxingkuangqunanzhaixiaoxue/
991,,9647,http://aqicn.org/city/hebei/shijiazhuangshi/jingxingxian3502shenghuoqu/
992,,9648,http://aqicn.org/city/hebei/shijiazhuangshi/zhengdingxiandangxiao/
993,Zhengding County,9649,http://aqicn.org/city/hebei/shijiazhuangshi/zhengdingxiangonganxiaofangdadui/
994,,9650,http://aqicn.org/city/hebei/shijiazhuangshi/luanchengliuzhong/
995,,9651,http://aqicn.org/city/hebei/shijiazhuangshi/luanchengquhuanbaoju/
996,,9652,http://aqicn.org/city/hebei/shijiazhuangshi/xingtangqimingzhongxue/
997,,9653,http://aqicn.org/city/hebei/shijiazhuangshi/lingshouxianshichangguanliju/
998,,9654,http://aqicn.org/city/hebei/shijiazhuangshi/gaoyizhenzhengfu/
999,,9655,http://aqicn.org/city/hebei/shijiazhuangshi/shenzehualidalou/
1000,,9656,http://aqicn.org/city/hebei/shijiazhuangshi/zanhuangzhongxue/
1001,Promise Guardian,9657,http://aqicn.org/city/hebei/shijiazhuangshi/wujiweijiju/
1002,Pingshan County,9658,http://aqicn.org/city/hebei/shijiazhuangshi/pingshanxianxianzhengfu/
1003,Yuanshi County,9659,http://aqicn.org/city/hebei/shijiazhuangshi/yuanshixianqixiangju/
1004,Zhaoxian County,9660,http://aqicn.org/city/hebei/shijiazhuangshi/zhaoxianxianzhengfu/
1005,Zhaoxian Wenguang,9661,http://aqicn.org/city/hebei/shijiazhuangshi/zhaoxianwenguangxinju/
1006,Yucheng Eighth,9662,http://aqicn.org/city/hebei/shijiazhuangshi/gaochengbazhong/
1007,Jinzhou Municipal,9663,http://aqicn.org/city/hebei/shijiazhuangshi/jinzhoushirenminzhengfu/
1008,Xinle Experimental,9664,http://aqicn.org/city/hebei/shijiazhuangshi/xinleshiyanxuexiao/
1009,Xinle City,9665,http://aqicn.org/city/hebei/shijiazhuangshi/xinleshiweishengju/
1010,,9666,http://aqicn.org/city/hebei/shijiazhuangshi/luquanzhujianju/
1011,Luquan District,9667,http://aqicn.org/city/hebei/shijiazhuangshi/luquanquhuanbaoju/
1012,,9668,http://aqicn.org/city/hebei/shijiazhuangshi/gaochengshihuanbaoju/
1013,Hebei,10430,http://aqicn.org/city/hebei/shijiazhuangshi/jinzhoulaoganbuju/
1014,Shijiazhuang,1454,http://aqicn.org/city/shijiazhuang/
1015,No,649,http://aqicn.org/city/hebei/tangshanshi/12zhong/
1016,Ceramics Company,650,http://aqicn.org/city/hebei/tangshanshi/taocigongsi/
1017,Xiaoshanzi Station,651,http://aqicn.org/city/hebei/tangshanshi/xiaoshanzizhan/
1018,Commodities Bureau,652,http://aqicn.org/city/hebei/tangshanshi/wuziju/
1019,Leidazhanzi Station,653,http://aqicn.org/city/hebei/tangshanshi/leidazhanzizhan/
1020,Supply and,654,http://aqicn.org/city/hebei/tangshanshi/gongxiaoshe/
1021,No,3785,http://aqicn.org/city/hebei/tangshanshi/shierzhong/
1022,Xi,3786,http://aqicn.org/city/hebei/tangshanshi/xiaoshan/
1023,Guye District,4636,http://aqicn.org/city/hebei/tangshanshi/guyequzhengfu/
1024,Kaiping monitoring,4637,http://aqicn.org/city/hebei/tangshanshi/kaipingjiancezhan/
1025,Fengnan District,4638,http://aqicn.org/city/hebei/tangshanshi/fengnanquzhengfu/
1026,Fengrun City,4639,http://aqicn.org/city/hebei/tangshanshi/fengrunquzhengfu/
1027,Qianxi Environmental,4640,http://aqicn.org/city/hebei/tangshanshi/qianxihuanbaoju/
1028,Caofeidian Xinli,4641,http://aqicn.org/city/hebei/tangshanshi/caofeidianxinlixiaoxue/
1029,Zunhua Environmental,4642,http://aqicn.org/city/hebei/tangshanshi/zunhuahuanbaoju/
1030,Qian,4643,http://aqicn.org/city/hebei/tangshanshi/qiananyizhong/
1031,Jixian No,5610,http://aqicn.org/city/hebei/tangshanshi/luanxiandiyizhongxue/
1032,Yinan County,5611,http://aqicn.org/city/hebei/tangshanshi/luannanxianxianzhengfu/
1033,l,5612,http://aqicn.org/city/hebei/tangshanshi/letingxianzonghezhixiao/
1034,Yutian County,5613,http://aqicn.org/city/hebei/tangshanshi/yutianxianzhengfu/
1035,,9703,http://aqicn.org/city/hebei/tangshanshi/jiancailouxiaoqu/
1036,Shuiyun Garden,9704,http://aqicn.org/city/hebei/tangshanshi/shuiyunhuayuan/
1037,Kaiping Primary,9705,http://aqicn.org/city/hebei/tangshanshi/kaipingxiaoxuekejilou/
1038,,9706,http://aqicn.org/city/hebei/tangshanshi/shuidongzhongxuetushuguan4loulouding/
1039,Fengnan District,9707,http://aqicn.org/city/hebei/tangshanshi/fengnanquqixiangju/
1040,Hetou,9708,http://aqicn.org/city/hebei/tangshanshi/fengnanquhetouli/
1041,,9709,http://aqicn.org/city/hebei/tangshanshi/fengrunqurenshiju/
1042,Fengrun District,9710,http://aqicn.org/city/hebei/tangshanshi/fengrunqugongyuandaoxiaoxue/
1043,,9711,http://aqicn.org/city/hebei/tangshanshi/luanxiankexuejishuju/
1044,Tongnan County,9712,http://aqicn.org/city/hebei/tangshanshi/luannanxiandisanzhongxue/
1045,Laoting County,9713,http://aqicn.org/city/hebei/tangshanshi/letingxiandisanchujizhongxue/
1046,Qianxi County,9714,http://aqicn.org/city/hebei/tangshanshi/qianxixiandisishiyanxiaoxue/
1047,Yutian County,9715,http://aqicn.org/city/hebei/tangshanshi/yutianxiangongxinju/
1048,Caofeidian District,9716,http://aqicn.org/city/hebei/tangshanshi/caofeidianqujidongyoutianzhigongyiyuan/
1049,,9717,http://aqicn.org/city/hebei/tangshanshi/zunhuadishuiju/
1050,Zunhua Municipal,9718,http://aqicn.org/city/hebei/tangshanshi/zunhuashizhengfu/
1051,Qian,9719,http://aqicn.org/city/hebei/tangshanshi/qianantangshandiandaqiananfenxiao/
1052,Qian,9720,http://aqicn.org/city/hebei/tangshanshi/qiananluanhequguanweihui/
1053,Hebei,10431,http://aqicn.org/city/hebei/tangshanshi/guyejiancailouxiaoqu/
1054,Tangshan,1455,http://aqicn.org/city/tangshan/
1055,City Monitoring,655,http://aqicn.org/city/hebei/qinhuangdaoshi/shijiancezhan/
1056,Beidaihe,656,http://aqicn.org/city/hebei/qinhuangdaoshi/beidaihe/
1057,Shanhai Pass,657,http://aqicn.org/city/hebei/qinhuangdaoshi/diyiguan/
1058,Contruction Plazz,658,http://aqicn.org/city/hebei/qinhuangdaoshi/jianshedaxia/
1059,City government,659,http://aqicn.org/city/hebei/qinhuangdaoshi/shizhengfu/
1060,Qinglong Environmental,4644,http://aqicn.org/city/hebei/qinhuangdaoshi/qinglonghuanbaoju/
1061,Changli EPA,4645,http://aqicn.org/city/hebei/qinhuangdaoshi/changlihuanbaoju/
1062,F,4646,http://aqicn.org/city/hebei/qinhuangdaoshi/funingdangxiao/
1063,Lulong County,5614,http://aqicn.org/city/hebei/qinhuangdaoshi/lulongxianqixiangju/
1064,,9695,http://aqicn.org/city/hebei/qinhuangdaoshi/wenmingli/
1065,Shanhaiguan District,9696,http://aqicn.org/city/hebei/qinhuangdaoshi/shanhaiguanquzhengfu/
1066,Beidaihe Environmental,9697,http://aqicn.org/city/hebei/qinhuangdaoshi/beidaihehuanbaoju/
1067,Beidaihe District,9698,http://aqicn.org/city/hebei/qinhuangdaoshi/beidaihequweilaoganbuju/
1068,,9699,http://aqicn.org/city/hebei/qinhuangdaoshi/qinglongxianzhijiaozhongxin/
1069,,9700,http://aqicn.org/city/hebei/qinhuangdaoshi/changlihuaxiajiuzhuang/
1070,Funing District,9701,http://aqicn.org/city/hebei/qinhuangdaoshi/funingqudiyizhongxue/
1071,Lulong County,9702,http://aqicn.org/city/hebei/qinhuangdaoshi/lulongxianwenguangxinju/
1072,Qinhuangdao,1456,http://aqicn.org/city/qinhuangdao/
1073,CongTai Park,660,http://aqicn.org/city/hebei/handanshi/congtaigongyuan/
1074,City EPA,661,http://aqicn.org/city/hebei/handanshi/shihuanbaoju/
1075,East Sewage,662,http://aqicn.org/city/hebei/handanshi/dongwushui/
1076,Mine Hospital,663,http://aqicn.org/city/hebei/handanshi/kuangyuan/
1077,Fengfeng mine,4647,http://aqicn.org/city/hebei/handanshi/fengfengkuangqudishuiju/
1078,Shexian County,4648,http://aqicn.org/city/hebei/handanshi/shexianjiancezhan/
